concept_id,concept_name
C0038329,Stigmasterol [Chemical/Ingredient]
C0061187,Gelsolin
C0034107,"Pulse taking, NOS"
C0302486,Erythrophagocytosis
C0876991,Erythrophagocytosis
C0557075,Religious believer
C0033808,"Chryseomonas, NOS"
C0410005,Nodular fasciitis
C0432528,Nodular fasciitis
C0206504,"Perforation of tympanic membrane, NOS"
C0323861,"Biomphalaria, NOS"
C0026391,"Biomphalaria, NOS"
C0005546,"Biomphalaria, NOS"
C0323858,"Biomphalaria, NOS"
C0323862,"Biomphalaria, NOS"
C0324023,"Biomphalaria, NOS"
C0012798,"Diuretic, NOS"
C0304484,"Diuretic, NOS"
C0016719,Friedreich's ataxia
C0004138,Friedreich's ataxia
C0031090,"Disease of supporting structures of teeth, NOS"
C0184919,Radical excision with lymph node dissection
C0008145,Chitinase
C0522224,"Paralysis, NOS"
C0553727,"Paralysis, NOS"
C3887651,"Paralysis, NOS"
C0020445,Familial hypercholesterolemia
C0035309,"Retinal disorder, NOS"
C0395170,Bilateral blepharoplasty of upper and lower eyelids
C0233542,Family conflict
C0002938,"Aneuploidy, NOS"
C0024947,"Maxilla, NOS"
C0200017,"Hemodialysis, NOS"
C0019004,"Hemodialysis, NOS"
C0011946,"Hemodialysis, NOS"
C0337667,"Cigarette smoker, NOS"
C0201207,"Minimum bactericidal concentration test, microdilution method"
C0086439,"Decreased motor activity, NOS"
C0010481,Hypercortisolism
C0001622,Hypercortisolism
C0016057,"Fibrosarcoma, NOS"
C0223215,Body of first thoracic vertebra
C0023418,LEUKEMIAS
C0201644,"Flow cytometric crossmatch, NOS"
C0035553,"Ribosome, NOS"
C0225860,"Left atrium, NOS"
C0029237,Organization
C0023418,"Leukemia, NOS, without mention of remission"
C0034245,Pyrethrin
C0224557,Nasomaxillary suture of skull
C0015733,Feces
C0031090,"Periodontal disease, NOS"
C0001617,"Corticoid preparation, NOS"
C0269692,"Delivery of fetus, completely normal case"
C1384485,"Delivery of fetus, completely normal case"
C0391996,"Atrophy of liver, NOS"
C0347646,Perforation of colon
C0522487,Long axis
C0037926,"Spinal cord compression, NOS"
C0021459,"Inhalation therapy procedure, NOS"
C0233794,"Disturbance of memory, NOS"
C0002622,"Disturbance of memory, NOS"
C0021655,Drug resistance to insulin
C0031262,White petrolatum
C0007820,"Cerebrovascular disease, NOS"
C0392171,Influenza-like illness
C0521839,Influenza-like illness
C0728936,"Disease of cardiovascular system, NOS"
C0007222,"Disease of cardiovascular system, NOS"
C0335454,Gardener
C0023473,Chronic myeloid leukemia
C0108799,Lymphocyte antigen CD68
C0229219,Nerve fiber layer of retina
C0332293,Treated with
C0149778,"Soft tissue infection, NOS"
C0206706,"Verrucous carcinoma, NOS"
C0684516,"Benign neoplasm of bone, NOS"
C0011757,Developmental coordination disorder
C0233697,Obsession
C0008354,Cholera due to Vibrio cholerae
C0026004,Micronucleus
C0322495,"Blow fly, NOS"
C0228607,Cervical spinal cord prominence
C0392201,"Glucose measurement, blood"
C0149552,Temporal pole
C0085606,Urinary urgency
C0034245,"Pyrethrins, NOS"
C0223850,Middle phalanx of little finger
C0205391,Widespread
C0330499,Brassica oleracea
C0330501,Brassica oleracea
C0330498,Brassica oleracea
C0330500,Brassica oleracea
C0006619,Brassica oleracea
C0037925,SPINAL CORD
C0228560,SPINAL CORD
C0201879,Ammonia measurement
C0271055,Rhegmatogenous retinal detachment
C0524343,Death of child
C0179768,Peripheral intravenous catheter
C0004936,"Mental disorder, NOS"
C0270278,"Mental disorder, NOS"
C0042338,Human herpesvirus 3
C0305065,Polyvalent pneumococcal vaccine
C0234451,Non-rapid eye movement sleep
C0024467,"Magnesium, NOS"
C0303437,"Magnesium, NOS"
C0233972,Sexual excitation
C0024203,"Excision of lymph node, NOS"
C0193841,"Excision of lymph node, NOS"
C0037925,"Spinal cord, NOS"
C0021053,"Disease of immune system, NOS"
C0277588,"Death, NOS"
C1306577,"Death, NOS"
C0277587,"Death, NOS"
C0059939,"Cellulose 1,4-beta-cellobiosidase"
C0040836,"Trephination, NOS"
C0008858,Krebs cycle pathway
C0013264,Duchenne muscular dystrophy
C1704292,Ophthalmologist
C0033808,"Flavimonas, NOS"
C0043100,Normal weight
C2712185,Normal weight
C0005934,Bone cement
C0011560,"Amyloid deposition, NOS"
C0002716,"Amyloid deposition, NOS"
C0031262,Petrolatum
C0020437,Hypercalcemia
C0025914,Old World mouse
C0031507,Phenytoin
C0085756,U.S. Blacks
C0013081,Down-regulation
C0037906,Sphingomyelin
C0029189,"Orchidectomy, NOS"
C0026941,Mycoplasma pneumoniae
C1257998,Cytochrome-c oxidase
C0010760,Cytochrome-c oxidase
C1412005,Cytochrome-c oxidase
C0312431,Hormone secretion
C0327753,Acipenser brevirostrum
C0011209,"Parturition, NOS"
C1314680,"Parturition, NOS"
C0005615,"Parturition, NOS"
C1148523,"Parturition, NOS"
C0002422,"Ambulance, NOS"
C0347016,Secondary malignant neoplasm of spinal cord
C0023418,"Leukemia, NOS"
C0560175,"Carrier state, NOS"
C0225360,Myofibroblast
C0330103,Perennial plant
C0021925,"Intubation, NOS"
C0033692,Proteoglycan
C0223552,Fifth lumbar vertebra
C0021083,"Biological response modifier therapy, NOS"
C0206630,Endometrial stromal sarcoma
C0243042,"Mediator of inflammation, NOS"
C0043210,Homo sapiens
C0086418,Homo sapiens
C0027617,"Neonatal screening, NOS"
C0033819,Pseudomonas pseudomallei
C0323120,"Calliphora, NOS"
C0322495,"Calliphora, NOS"
C0034414,Quinidine
C0028978,Omeprazole
C0012167,Weight reduction regimen
C0311130,Weight reduction regimen
C0115471,"n-Methyl-3, 4-methylenedioxyamphetamine"
C0015690,"Unsaturated fatty acid, NOS"
C0318483,Human rhinovirus 16
C0038409,Streptococcus mutans
C0011911,Laboratory diagnosis
C0194790,"Operation on prostate, NOS"
C0340652,"Injury of artery, NOS"
C0008354,"Cholera, NOS"
C0001514,Adhesive tape
C0447577,"Ureteral orifice, NOS"
C0013080,Complete trisomy 21 syndrome
C0000962,"Acetabulum, NOS"
C0373706,Prolactin measurement
C0034013,"Precocious sexual development and puberty, NEC"
C0271525,"Precocious sexual development and puberty, NEC"
C0108747,Lymphocyte antigen CD16
C0522523,Percutaneous approach
C0024852,"Pouched mammal, NOS"
C0444529,Oocyst form of protozoa
C0033745,Proventriculus
C0085489,Haemophilus pleuropneumoniae
C0001617,"Adrenal cortical hormone, NOS"
C0035309,"Retinitis, NOS"
C0035333,"Retinitis, NOS"
C0205384,Branching
C0234420,"Consciousness, NOS"
C0234421,"Consciousness, NOS"
C1443086,"Consciousness, NOS"
C0078814,Zirconium oxide
C0009117,"Coagulant, NOS"
C0031809,"Physical assessment, NOS"
C0322770,Culicoides oxystoma
C0009326,"Collagen disease, NOS"
C0009782,"Collagen disease, NOS"
C0041785,"Collagen disease, NOS"
C0152027,"Sensory disorder, NOS"
C0391863,Psammoma bodies
C0332758,Avulsion fracture
C0085580,"Essential hypertension, NOS"
C0021083,"Immunotherapy, NOS"
C0677582,Condom
C0010278,Craniosynostosis syndrome
C0031809,"Physical examination, NOS"
C0040836,"Trephination of cranium, NOS"
C0320701,Besnoitia besnoiti
C0017001,Gametogenesis
C1444716,"Donor site, NOS"
C0521019,"Pseudomonas, NOS"
C0033808,"Pseudomonas, NOS"
C0010980,dapsone
C0013618,edetic acid
C0596019,chloride
C0025729,methylcellulose
C0689750,niacin 500 mg ORAL TABLET
C0700583,niacin 500 mg ORAL TABLET
C4721913,sodium polystyrene sulfonate ORAL POWDER (GRAM)
C0025729,sodium polystyrene sulfonate ORAL POWDER (GRAM)
C0042313,vancomycin
C0022180,isoflurane
C0298130,montelukast
C1509231,blue dye
C0032081,plant extracts
C0037114,silicones
C0041984,salicylic acid MISCELL CRYSTALS
C0774857,salicylic acid MISCELL CRYSTALS
C0066005,meropenem
C0031938,pine tar MISCELL LIQUID (ML)
C0016945,pine tar MISCELL LIQUID (ML)
C0773689,triamcinolone acetonide 0.1 % DENTAL PASTE (GRAM)
C0037688,triamcinolone acetonide 0.1 % DENTAL PASTE (GRAM)
C0037107,silicon
C1700683,rotigotine
C0059696,ethanolamine
C2725262,eslicarbazepine acetate
C0020933,imipenem
C0012091,diclofenac
C0873195,yeast extract
C0025729,methylcellulose
C0037114,"hydrocolloid dressing 8"" X 8"" TOPICAL BANDAGE"
C0776951,"hydrocolloid dressing 8"" X 8"" TOPICAL BANDAGE"
C0000477,dalfampridine
C0007289,carrageenan
C0040160,thyrotropin
C0038777,neomycin sulfate 500 mg ORAL TABLET
C0689741,neomycin sulfate 500 mg ORAL TABLET
C0001443,adenosine
C0007289,carrageenan
C0192401,Gastrotomy
C0032371,"Acute poliomyelitis, unspecified"
C0177475,Closed reduction of dislocation of hip
C0001973,Alcohol dependence syndrome
C0238124,Necrotizing fasciitis
C0194401,Total cystectomy
C0155002,Sudden visual loss
C0027066,Myoclonus
C0194401,Radical cystectomy
C0039614,Tetanus
C0032371,Acute poliomyelitis
C0917799,"Hypersomnia, unspecified"
C0020649,"Hypotension, unspecified"
C0085693,Acute appendicitis
C0015357,Extracorporeal membrane oxygenation [ECMO]
C0494165,"Malignant neoplasm of liver, secondary"
C0004286,Audiometry
C2937358,Intracerebral hemorrhage
C0020649,Hypotension
C0020649,Blood pressure drop arterial
C0038941,Postoperative wound infection
C2937358,Cerebral haemorrhage
C0028084,Nightmares
C0043352,Asialia
C0003864,Arthritis
C0015663,Fasting
C0001973,Alcoholism
C0267716,Incisional hernias
C0235886,Edema of legs
C0877438,Non-ischemic cardiomyopathy
C0027066,Myoclonic jerks
C0373527,Acetaminophen
C0267716,Incisional hernia NOS
C0042196,Vaccination
C0155002,Sudden visual loss
C0858343,PCO2 elevated
C0020649,Lowered blood pressure
C2937358,Haemorrhage intracerebral
C0544688,Disease complication
C0043352,Saliva decreased
C0018023,Goiter nodular
C0262627,Seroma
C0004286,Audiometry
C2937358,Cerebral hemorrhage
C0456909,Blind
C0024485,Magnetic resonance imaging
C0020649,Blood pressure decreased
C1283004,Partial pressure O2
C0235710,Chest discomfort
C0087169,Withdrawal symptom
C0020649,Pressure arterial decreased
C0854121,Gastrointestinal motility disorder NOS
C0373527,Paracetamol
C0007097,Carcinoma
C0456909,Blindness NOS
C0020649,Blood pressure low
C0043352,Dry mouth
C0267716,Incisional hernia
C0007124,Carcinoma in situ of breast ductal
C0238124,Necrotizing fasciitis
C0041747,Unexpected pregnancy
C0001973,"Alcohol abuse, continuous drinking behavior"
C0376443,Endoscopic ultrasound
C0210657,pemetrexed
C0006644,caffeine
C0001443,amobarbital sodium 500 mg INJECTION VIAL (EA)
C0974324,amobarbital sodium 500 mg INJECTION VIAL (EA)
C0976470,"divalproex sodium 125 mg ORAL CAPSULE, DELAYED RELEASE SPRINKLE"
C0001443,"divalproex sodium 125 mg ORAL CAPSULE, DELAYED RELEASE SPRINKLE"
C0162969,chitosan
C0028027,niacinamide
C0677850,Adjuvant therapy
C0560046,Unable to walk
C0020649,Low BP
C2937358,Intra-cerebral haemorrhage
C0855715,Visual acuity tests distance
C0043352,Oral dryness
C0235063,Lung function decreased
C4049341,Supratherapeutic INR
C0428167,Fraction of inspired oxygen
C0020557,Elevated triglycerides
C0017160,Gastroenteritis NOS
C0020649,Blood pressure dropped
C0410719,Bone deformity
C0042196,Prophylactic vaccination
C2937358,Hemorrhage intracerebral
C0020649,Drop of blood pressure
C0238124,Necrotising cellulitis
C0024485,NMR
C1096117,Drug use for unapproved indication
C1096197,Immune reconstitution syndrome
C0038941,Surgical site infection
C0032371,Polio acute
C2938930,Food allergen sensitization
C0037284,Skin lesion
C0235063,Respiratory depression
C0041747,Unintended pregnancy
C0020649,BP lowered
C3544157,Cardiorespiratory monitoring
C0877438,Non-ischaemic cardiomyopathy
C1868720,Periventricular nodular heterotopia
C0043352,Mouth dry
C1096197,Immune restoration disease
C0085693,Acute appendicitis
C0494165,Metastatic neoplasm of liver
C0020557,Hypertriglyceridaemia
C0024485,MRI
C0001973,Dipsomania
C2937358,Cerebral bleeding
C1262141,Poor quality sleep
C0267716,Postoperative hernia
C0041747,Pregnancy unintended
C0201829,Acetylcholinesterase
C0194401,Radical cystectomy
C0028084,Nightmare
C1283004,Oxygen tension
C0017160,Gastroenteritis
C0043352,Mouth became dry
C0001973,"Alcohol abuse, continuous drinking behaviour"
C0020649,BP fell
C0392156,Akathisia
C0235886,Oedema of legs
C0392156,Acathesia
C0456909,Blindness
C2937358,Haemorrhage cerebral
C0015357,Extracorporeal membrane oxygenation
C0020557,Hyperglyceridaemia
C0235886,Oedema legs
C0858343,PCO2 increased
C0020649,Arterial blood pressure decreased
C0038941,Surgical wound infection
C0043352,Aptyalia
C1283004,PO2
C0020649,Arterial hypotension
C0020649,"Hypotension, unspecified"
C0919821,Increased ventricular afterload
C0206696,Signet-ring cell carcinoma
C1096366,Electroglottography
C0007097,Carcinoma NOS
C0020649,Low blood pressure
C0235886,Edema legs
C0028084,Terrifying dreams
C1096117,Off label uses
C0450990,ASA physical status classification
C0392156,Acathisia
C0410334,Articular cartilage defect
C0028084,Frightening dreams
C1533591,Deposit calcium
C0854121,Gastrointestinal motility disorder
C0450990,American Society of Anesthesiologists physical status classification
C0038941,Post procedural site wound infection
C0017654,GFR
C0039614,Tetanus
C0032371,Acute poliomyelitis
C0015726,Fear
C0041747,Unintended pregnancies
C0018023,Goitre nodular
C0020649,Hypotension NOS
C0020557,Hyperglyceridemia
C0917799,Sleep excessive
C0020649,Hypotension
C1997894,Clinical trial participant
C2937358,Intra-cerebral hemorrhage
C2937358,Hemorrhage cerebral
C2937358,Intracerebral bleed
C0024485,Nuclear magnetic resonance imaging
C1096117,Off label use
C0001973,Alcohol addiction
C0003864,Inflammatory arthritis
C0424566,Hyposomnia
C0001973,Alcohol dependence syndrome
C0032371,Poliomyelitis (acute)
C0039614,Clostridium tetani infection
C0238124,Fasciitis necrotizing
C1960870,Chronic migraine
C0017654,Glomerular filtration rate
C0494165,"Cancer of liver, secondary"
C0032371,Acute unspecified poliomyelitis
C2937358,Intracerebral haemorrhage
C0238124,Necrotising fasciitis NOS
C0917799,Hypersomnia
C0001973,Chronic alcoholism
C0020649,Arterial pressure NOS decreased
C0032371,Polio
C0235063,Function pulmonary decreased
C0016470,Food allergy
C0235063,Depression respiratory
C0494165,Hepatic metastases
C0238124,Fasciitis necrotising
C0202125,Serum magnesium
C0235063,Lung function decreased (NOS)
C1533591,Calcium deposits
C0032371,Heine-Medin disease
C0032371,Poliomyelitis acute
C0032371,Poliomyelitis
C2938930,Food allergen sensitisation
C2937358,Intracerebral hemorrhage
C0020649,Fall in blood pressure
C0007124,Ductal carcinoma in situ
C0027066,Myoclonus
C0032371,Poliomyelitis NOS
C2609234,Neoplasm related morbidities
C0001973,Alcohol abuse chronic
C0232910,Teratogenicity
C0494165,"Malignant neoplasm of liver, specified as secondary"
C0041747,Pregnancy unexpected
C0494165,Liver metastases
C0428167,FIO2
C0520483,Tubal ligation
C0043352,Dryness oral
C0043352,Salivary hyposecretion
C0238124,Necrotizing cellulitis
C0043352,Xerostomia
C0235886,Leg oedema
C0003864,Arthritis NOS
C0037284,Skin lesion NOS
C0043352,Aptyalism
C0020557,Hypertriglyceridemia
C0858343,Partial pressure CO2 increased
C0004286,Audiometric test
C0494165,Metastases to liver
C0020649,Drop in blood pressure
C0235886,Leg edema
C0238124,Necrotising fasciitis
C0235063,Respiration depressed
C0020933,Imipenem
C0886855,Imipenem
C0729073,Imipenem
C0005532,Biology
C0078606,xanthosine
C5433433,xanthosine
C2976336,Surefil SDR Flow
C0600428,Calcium Signaling
C0600431,Calcium Signaling
C2713359,Calcium Signaling
C0600429,Calcium Signaling
C0600430,Calcium Signaling
C1529556,"TFAP2C protein, human"
C0271240,Blindness
C0750958,Blindness
C0221473,Blindness
C0155003,Blindness
C0271215,Blindness
C0456909,Blindness
C0339730,Blindness
C1879328,Blindness
C0376288,Blindness
C0155002,Blindness
C0003393,Antineoplastic Combined Chemotherapy Protocols
C0949219,Antineoplastic Combined Chemotherapy Protocols
